label_id_long;label_id;parent_id;segment_description;label_name;
22322000000;22322;223;interest in consuming sports or equipment;Interest  Sports  Field Hockey;
22323000000;22323;223;interest in consuming sports or equipment;Interest  Sports  Figure Skating;
22324000000;22324;223;interest in consuming sports or equipment;Interest  Sports  Fishing Sports;
22325000000;22325;223;interest in consuming sports or equipment;Interest  Sports  Golf;
22326000000;22326;223;interest in consuming sports or equipment;Interest  Sports  Gymnastics;
22327000000;22327;223;interest in consuming sports or equipment;Interest  Sports  Hunting and Shooting;
22328000000;22328;223;interest in consuming sports or equipment;Interest  Sports  Ice Hockey;
22329000000;22329;223;interest in consuming sports or equipment;Interest  Sports  Inline Skating;
22330000000;22330;223;interest in consuming sports or equipment;Interest  Sports  Lacrosse;
22331000000;22331;223;interest in consuming sports or equipment;Interest  Sports  Martial Arts;
22332000000;22332;223;interest in consuming sports or equipment;Interest  Sports  Olympic Sports;
22332010000;2233201;22332;interest in consuming sports or equipment;Interest  Sports  Olympic Sports  Summer Olympic Sports;
22332020000;2233202;22332;interest in consuming sports or equipment;Interest  Sports  Olympic Sports  Winter Olympic Sports;
22333000000;22333;223;interest in consuming sports or equipment;Interest  Sports  Poker and Professional Gambling;
22334000000;22334;223;interest in consuming sports or equipment;Interest  Sports  Rodeo;
22335000000;22335;223;interest in consuming sports or equipment;Interest  Sports  Rowing;
22336000000;22336;223;interest in consuming sports or equipment;Interest  Sports  Rugby;
22337000000;22337;223;interest in consuming sports or equipment;Interest  Sports  Sailing;
22338000000;22338;223;interest in consuming sports or equipment;Interest  Sports  Skiing;
22339000000;22339;223;interest in consuming sports or equipment;Interest  Sports  Snooker/Pool/Billiards;
22340000000;22340;223;interest in consuming sports or equipment;Interest  Sports  Soccer;
22341000000;22341;223;interest in consuming sports or equipment;Interest  Sports  Softball;
22342000000;22342;223;interest in consuming sports or equipment;Interest  Sports  Sports Equipment;
22342010000;2234201;22342;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Athletics Equipment;
22342020000;2234202;22342;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Exercise and Fitness Equipment;
22342030000;2234203;22342;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Indoor Games Equipment;
22342030100;223420301;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Bicycles and Cycling Equipment;
22342030200;223420302;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Camping and Hiking Equipment;
22342030300;223420303;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Fishing Equipment;
22342030400;223420304;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Golf Equipment;
22342030500;223420305;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Inline and Roller Skating Equipment;
22342030600;223420306;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Outdoor Games Equipment;
22342030700;223420307;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Skateboards and Accessories;
22342030800;223420308;2234203;interest in consuming sports or equipment;Interest  Sports  Sports Equipment  Outdoor Recreation Equipment  Winter Sports Equipment;
22343000000;22343;223;interest in consuming sports or equipment;Interest  Sports  Squash;
22344000000;22344;223;interest in consuming sports or equipment;Interest  Sports  Swimming;
22345000000;22345;223;interest in consuming sports or equipment;Interest  Sports  Table Tennis;
22346000000;22346;223;interest in consuming sports or equipment;Interest  Sports  Tennis;
22347000000;22347;223;interest in consuming sports or equipment;Interest  Sports  Track and Field;
22348000000;22348;223;interest in consuming sports or equipment;Interest  Sports  Volleyball;
22349000000;22349;223;interest in consuming sports or equipment;Interest  Sports  Walking;
22350000000;22350;223;interest in consuming sports or equipment;Interest  Sports  Water Polo;
22351000000;22351;223;interest in consuming sports or equipment;Interest  Sports  Weightlifting;
22352000000;22352;223;interest in consuming sports or equipment;Interest  Sports  Wrestling;
22400000000;224;2;interest in beauty clothing fashion;Interest  Style & Fashion;
22401000000;22401;224;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty;
22401010000;2240101;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Cosmetics;
22401010100;224010101;2240101;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Cosmetics  Decorative Cosmetics;
22401010200;224010102;2240101;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Cosmetics  Foundation;
22401010300;224010103;2240101;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Cosmetics  Sustainable Cosmetic;
22401020000;2240102;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Fragrance;
22401030000;2240103;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Grooming Supplies;
22401030100;224010301;2240103;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Grooming Supplies  Electric Shaver Groomer;
22401040000;2240104;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care;
22401040100;224010401;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Hair Coloring;
22401040200;224010402;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Hair Conditioner;
22401040300;224010403;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Hair Growth Products;
22401040400;224010404;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Hair Spray;
22401040500;224010405;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Hair Styling Gel;
22401040600;224010406;2240104;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Hair Care  Shampoo;
22401050000;2240105;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Personal Cleansing;
22401050100;224010501;2240105;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Personal Cleansing  Bath Products;
22401050200;224010502;2240105;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Personal Cleansing  Deodorant;
22401050300;224010503;2240105;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Personal Cleansing  Soap;
22401060000;2240106;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Shaving;
22401060100;224010601;2240106;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Shaving  Blades;
22401060200;224010602;2240106;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Shaving  Razors;
22401060300;224010603;2240106;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Shaving  Shaving Cream;
22401070000;2240107;22401;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Skin Care;
22401070100;224010701;2240107;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Skin Care  Hand & Body Lotion;
22401070200;224010702;2240107;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Skin Care  Lip Care;
22401070300;224010703;2240107;interest in beauty clothing fashion;Interest  Style & Fashion  Beauty  Skin Care  Skin Care;
22402000000;22402;224;interest in beauty clothing fashion;Interest  Style & Fashion  Brands;
22402010000;2240201;22402;interest in beauty clothing fashion;Interest  Style & Fashion  Brands  L'Oreal;
22402020000;2240202;22402;interest in beauty clothing fashion;Interest  Style & Fashion  Brands  Nivea;
22403000000;22403;224;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing;
22403010000;2240301;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Children's Clothing;
22403020000;2240302;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Maternity Clothing;
22403030000;2240303;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Men's Fashion;
22403040000;2240304;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Sportswear;
22403050000;2240305;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Underwear and Lingerie;
22403060000;2240306;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Wedding Dresses/Bridal Wear/Tuxedos;
22403070000;2240307;22403;interest in beauty clothing fashion;Interest  Style & Fashion  Clothing  Women's Fashion;
22404000000;22404;224;interest in beauty clothing fashion;Interest  Style & Fashion  Footwear and Bags;
22404010000;2240401;22404;interest in beauty clothing fashion;Interest  Style & Fashion  Footwear and Bags  Bags;
22404020000;2240402;22404;interest in beauty clothing fashion;Interest  Style & Fashion  Footwear and Bags  Footwear;
22405000000;22405;224;interest in beauty clothing fashion;Interest  Style & Fashion  Jewelry and Accessories;
22405010000;2240501;22405;interest in beauty clothing fashion;Interest  Style & Fashion  Jewelry and Accessories  Fine Jewelry;
22405020000;2240502;22405;interest in beauty clothing fashion;Interest  Style & Fashion  Jewelry and Accessories  Sunglasses;
22405030000;2240503;22405;interest in beauty clothing fashion;Interest  Style & Fashion  Jewelry and Accessories  Watches;
22406000000;22406;224;interest in beauty clothing fashion;Interest  Style & Fashion  Style;
22406010000;2240601;22406;interest in beauty clothing fashion;Interest  Style & Fashion  Style  Designer Clothing;
22406020000;2240602;22406;interest in beauty clothing fashion;Interest  Style & Fashion  Style  Fashion Trends;
22406030000;2240603;22406;interest in beauty clothing fashion;Interest  Style & Fashion  Style  High Fashion;
22406040000;2240604;22406;interest in beauty clothing fashion;Interest  Style & Fashion  Style  Street Style;
22500000000;225;2;interest in technology and consumer electronics;Interest  Technology & Computing;
22501000000;22501;225;interest in technology and consumer electronics;Interest  Technology & Computing  Artificial Intelligence;
22502000000;22502;225;interest in technology and consumer electronics;Interest  Technology & Computing  Augmented Reality;
22503000000;22503;225;interest in technology and consumer electronics;Interest  Technology & Computing  Computing;
22503010000;2250301;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Cloud Computing;
22503020000;2250302;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Computer Software and Applications;
22503030000;2250303;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Email;
22503040000;2250304;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Graphic Design;
22503050000;2250305;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Internet;
22503060000;2250306;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Internet for Beginners;
22503070000;2250307;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Internet of Things;
22503080000;2250308;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  IT and Internet Support;
22503090000;2250309;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Photo Editing;
22503100000;2250310;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Programming Languages;
22503110000;2250311;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Search;
22503120000;2250312;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Social Networking;
22503130000;2250313;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Web Design and HTML;
22503140000;2250314;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Web Development;
22503150000;2250315;22503;interest in technology and consumer electronics;Interest  Technology & Computing  Computing  Web Hosting;
22504000000;22504;225;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics;
22504010000;2250401;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Audio;
22504020000;2250402;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Cameras and Photo;
22504030000;2250403;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Computers;
22504040000;2250404;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  E-Readers;
22504050000;2250405;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Smartphones;
22504060000;2250406;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Tablets;
22504070000;2250407;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Televisions;
22504080000;2250408;22504;interest in technology and consumer electronics;Interest  Technology & Computing  Consumer Electronics  Video Games and Consoles;
22505000000;22505;225;interest in technology and consumer electronics;Interest  Technology & Computing  Robotics;
22506000000;22506;225;interest in technology and consumer electronics;Interest  Technology & Computing  Virtual Reality;
22600000000;226;2;interest in tv and tv genres;Interest  Television;
22601000000;22601;226;interest in tv and tv genres;Interest  Television  Animation TV;
22602000000;22602;226;interest in tv and tv genres;Interest  Television  Children's TV;
22603000000;22603;226;interest in tv and tv genres;Interest  Television  Comedy TV;
22604000000;22604;226;interest in tv and tv genres;Interest  Television  Crime TV;
22605000000;22605;226;interest in tv and tv genres;Interest  Television  Drama TV;
22606000000;22606;226;interest in tv and tv genres;Interest  Television  Factual TV;
22607000000;22607;226;interest in tv and tv genres;Interest  Television  Famility TV;
22608000000;22608;226;interest in tv and tv genres;Interest  Television  Holiday TV;
22609000000;22609;226;interest in tv and tv genres;Interest  Television  Music TV;
22610000000;22610;226;interest in tv and tv genres;Interest  Television  Reality TV;
22611000000;22611;226;interest in tv and tv genres;Interest  Television  Science Fiction TV;
22612000000;22612;226;interest in tv and tv genres;Interest  Television  Soap Opera TV;
22613000000;22613;226;interest in tv and tv genres;Interest  Television  Special Interest TV;
22614000000;22614;226;interest in tv and tv genres;Interest  Television  Sports TV;
22700000000;227;2;interest in travel travel destinations and kind of travel;Interest  Travel;
22701000000;22701;227;interest in travel travel destinations and kind of travel;Interest  Travel  Adventure Travel;
22702000000;22702;227;interest in travel travel destinations and kind of travel;Interest  Travel  Beach Travel;
22703000000;22703;227;interest in travel travel destinations and kind of travel;Interest  Travel  Budget;
22704000000;22704;227;interest in travel travel destinations and kind of travel;Interest  Travel  Camping;
22705000000;22705;227;interest in travel travel destinations and kind of travel;Interest  Travel  Day Trips;
22706000000;22706;227;interest in travel travel destinations and kind of travel;Interest  Travel  Family Travel;
22707000000;22707;227;interest in travel travel destinations and kind of travel;Interest  Travel  Location;
22707010000;2270701;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Africa Travel;
22707020000;2270702;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Asia Travel;
22707030000;2270703;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Australia and Oceania Travel;
22707040000;2270704;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Europe Travel;
22707050000;2270705;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Germany;
22707060000;2270706;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  North America Travel;
22707070000;2270707;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  Polar Travel;
22707080000;2270708;22707;interest in travel travel destinations and kind of travel;Interest  Travel  Location  South America Travel;
22708000000;22708;227;interest in travel travel destinations and kind of travel;Interest  Travel  Road Trips;
22709000000;22709;227;interest in travel travel destinations and kind of travel;Interest  Travel  Spas;
22710000000;22710;227;interest in travel travel destinations and kind of travel;Interest  Travel  Transportation;
22710010000;2271001;22710;interest in travel travel destinations and kind of travel;Interest  Travel  Transportation  Air Travel;
22710020000;2271002;22710;interest in travel travel destinations and kind of travel;Interest  Travel  Transportation  Auto Rental;
22710030000;2271003;22710;interest in travel travel destinations and kind of travel;Interest  Travel  Transportation  Cruise Travel;
22710040000;2271004;22710;interest in travel travel destinations and kind of travel;Interest  Travel  Transportation  Rail Travel;
22800000000;228;2;interest in video geming;Interest  Video Gaming;
22801000000;22801;228;interest in video geming;Interest  Video Gaming  Console Games;
22802000000;22802;228;interest in video geming;Interest  Video Gaming  eSports;
22803000000;22803;228;interest in video geming;Interest  Video Gaming  Mobile Games;
22804000000;22804;228;interest in video geming;Interest  Video Gaming  PC Games;
22805000000;22805;228;interest in video geming;Interest  Video Gaming  Video Game Genres;
22805010000;2280501;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Action Video Games;
22805020000;2280502;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Action-Adventure Video Games;
22805030000;2280503;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Adventure Video Games;
22805040000;2280504;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Casual Games;
22805050000;2280505;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Educational Video Games;
22805060000;2280506;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Exercise and Fitness Video Games;
22805070000;2280507;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  MMOs;
22805080000;2280508;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Music and Party Video Games;
22805090000;2280509;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Puzzle Video Games;
22805100000;2280510;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Role-Playing Video Games;
22805110000;2280511;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Simulation Video Games;
22805120000;2280512;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Sports Video Games;
22805130000;2280513;22805;interest in video geming;Interest  Video Gaming  Video Game Genres  Strategy Video Games;
30000000000;3;0;;Psychographic;
30100000000;301;3;attitute towards consumption and nutrition;Psychographic  Consumption;
30101000000;30101;301;attitute towards consumption and nutrition;Psychographic  Consumption  Nutrition;
30101010000;3010101;30101;attitute towards consumption and nutrition;Psychographic  Consumption  Nutrition  Fast cooking;
30101020000;3010102;30101;attitute towards consumption and nutrition;Psychographic  Consumption  Nutrition  Healthy;
30101030000;3010103;30101;attitute towards consumption and nutrition;Psychographic  Consumption  Nutrition  Loose weight;
30200000000;302;3;attitute towards education;Psychographic  Education;
30300000000;303;3;importance of Family and Relationships;Psychographic  Family and Relationships;
30301000000;30301;303;importance of Family and Relationships;Psychographic  Family and Relationships  Parenting;
30302000000;30302;303;importance of Family and Relationships;Psychographic  Family and Relationships  Social Engagement;
30400000000;304;3;attitute towards shopping;Psychographic  Shopping;
30401000000;30401;304;attitute towards shopping;Psychographic  Shopping  Food & Drink;
30401010000;3040101;30401;attitute towards shopping;Psychographic  Shopping  Food & Drink  Fair Trade;
30401020000;3040102;30401;attitute towards shopping;Psychographic  Shopping  Food & Drink  Organic;
30402000000;30402;304;attitute towards shopping;Psychographic  Shopping  Shopping Type;
30402010000;3040201;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Bargain Hunter;
30402020000;3040202;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Discounts;
30402030000;3040203;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Expensive;
30402040000;3040204;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Online shopper;
30402050000;3040205;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Price Comparison;
30402060000;3040206;30402;attitute towards shopping;Psychographic  Shopping  Shopping Type  Vouchers;
30403000000;30403;304;attitute towards shopping;Psychographic  Shopping  Sustainability;
40000000000;4;0;;Purchase Intent;
40100000000;401;4;purchase intent for pps;Purchase Intent  Apps;
40101000000;40101;401;purchase intent for pps;Purchase Intent  Apps  Auto and Vehicles Apps;
40102000000;40102;401;purchase intent for pps;Purchase Intent  Apps  Books Apps;
40103000000;40103;401;purchase intent for pps;Purchase Intent  Apps  Business Apps;
40104000000;40104;401;purchase intent for pps;Purchase Intent  Apps  Education Apps;
40105000000;40105;401;purchase intent for pps;Purchase Intent  Apps  Entertainment Apps;
40106000000;40106;401;purchase intent for pps;Purchase Intent  Apps  Finance Apps;
40107000000;40107;401;purchase intent for pps;Purchase Intent  Apps  Food and Drink Apps;
40108000000;40108;401;purchase intent for pps;Purchase Intent  Apps  Games Apps;
40109000000;40109;401;purchase intent for pps;Purchase Intent  Apps  Health and Fitness Apps;
40110000000;40110;401;purchase intent for pps;Purchase Intent  Apps  Lifestyle Apps;
40111000000;40111;401;purchase intent for pps;Purchase Intent  Apps  Magazine and Newspapers Apps;
40112000000;40112;401;purchase intent for pps;Purchase Intent  Apps  Medical Apps;
40113000000;40113;401;purchase intent for pps;Purchase Intent  Apps  Music Apps;
40114000000;40114;401;purchase intent for pps;Purchase Intent  Apps  Navigation Apps;
40115000000;40115;401;purchase intent for pps;Purchase Intent  Apps  News Apps;
40116000000;40116;401;purchase intent for pps;Purchase Intent  Apps  Photo and Video Apps;
40117000000;40117;401;purchase intent for pps;Purchase Intent  Apps  Productivity Apps;
40118000000;40118;401;purchase intent for pps;Purchase Intent  Apps  Reference Apps;
40119000000;40119;401;purchase intent for pps;Purchase Intent  Apps  Search Engine Apps;
40120000000;40120;401;purchase intent for pps;Purchase Intent  Apps  Shopping Apps;
40121000000;40121;401;purchase intent for pps;Purchase Intent  Apps  Social Networking Apps;
40122000000;40122;401;purchase intent for pps;Purchase Intent  Apps  Sports Apps;
40123000000;40123;401;purchase intent for pps;Purchase Intent  Apps  Travel Apps;
40124000000;40124;401;purchase intent for pps;Purchase Intent  Apps  Utilities Apps;
40125000000;40125;401;purchase intent for pps;Purchase Intent  Apps  Weather Apps;
40200000000;402;4;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment;
40201000000;40201;402;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Blogs/Forums/Social Networks;
40202000000;40202;402;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Culture and Fine Arts;
40203000000;40203;402;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Entertainment;
40203010000;4020301;40203;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Entertainment  Music and Video Streaming Services;
40203020000;4020302;40203;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Entertainment  Radio and Podcasts;
40203030000;4020303;40203;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Entertainment  Ticket Services;
40203040000;4020304;40203;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Entertainment  TV;
40204000000;40204;402;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions;
40204010000;4020401;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Auto Shows;
40204020000;4020402;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Aviation Shows;
40204030000;4020403;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Cinema;
40204040000;4020404;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Comedy Events;
40204050000;4020405;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Concerts;
40204060000;4020406;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Exhibitions;
40204070000;4020407;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Fairs and Farmer's Markets;
40204080000;4020408;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Fan Conventions;
40204090000;4020409;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Fashion Events;
40204100000;4020410;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Festivals;
40204110000;4020411;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Museums and Galleries;
40204120000;4020412;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Nightclubs;
40204130000;4020413;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Nightlife;
40204140000;4020414;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Parks and Wildlife;
40204150000;4020415;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Personal Celebrations & Life Events;
40204160000;4020416;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Sporting Events;
40204170000;4020417;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Theatre and Musicals;
40204180000;4020418;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Theme Park;
40204190000;4020419;40204;purchase intent for entertainment e.g. concert tickets;Purchase Intent  Arts and Entertainment  Events and Attractions  Zoos and Aquariums;
40300000000;403;4;purchase intent for a car;Purchase Intent  Automotive;
40301000000;40301;403;purchase intent for a car;Purchase Intent  Automotive  Automotive Products;
40301010000;4030101;40301;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Care Products;
40301020000;4030102;40301;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories;
40301020100;403010201;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Automotive Tires;
40301020200;403010202;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Car Alarms;
40301020300;403010203;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Car Amplifiers;
40301020400;403010204;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Car Navigation Equipment;
40301020500;403010205;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Car Seats;
40301020600;403010206;4030102;purchase intent for a car;Purchase Intent  Automotive  Automotive Products  Automotive Parts and Accessories  Car Speakers;
40302000000;40302;403;purchase intent for a car;Purchase Intent  Automotive  Automotive Services;
40302010000;4030201;40302;purchase intent for a car;Purchase Intent  Automotive  Automotive Services  Auto Rental;
40302020000;4030202;40302;purchase intent for a car;Purchase Intent  Automotive  Automotive Services  Auto Towing and Repair;
40302030000;4030203;40302;purchase intent for a car;Purchase Intent  Automotive  Automotive Services  Car Wash;
40303000000;40303;403;purchase intent for a car;Purchase Intent  Automotive  Brand;
40303010000;4030301;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Alfa Romeo;
40303020000;4030302;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Audi;
40303030000;4030303;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Bentley;
40303040000;4030304;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  BMW;
40303050000;4030305;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Citroen;
40303060000;4030306;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Daimler/ Mercedes;
40303070000;4030307;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Ferrari;
40303080000;4030308;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Honda;
40303090000;4030309;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Infiniti;
40303100000;4030310;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Jaguar;
40303110000;4030311;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Jeep;
40303120000;4030312;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Land rover;
40303130000;4030313;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Lexus;
40303140000;4030314;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Maserati;
40303150000;4030315;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Nissan;
40303160000;4030316;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Peugeot;
40303170000;4030317;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Porsche;
40303180000;4030318;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Suzuki;
40303190000;4030319;40303;purchase intent for a car;Purchase Intent  Automotive  Brand  Toyota;
